"author","title","description","url","urlToImage","publishedAt","content","id","name"
"Aaron Blake","The frequent overlap between Trump’s conspiracy theories and Russian propaganda","Trump's Tuesday tweet based on an OANN report was hardly the first time Trump has passed along something that fits so neatly with Russian propaganda","https://www.washingtonpost.com/politics/2020/06/09/frequent-overlap-between-trumps-conspiracy-theories-russian-propaganda/","https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/AOZFTAE46EI6VLLZ5334242GIE.jpg&w=1440","2020-06-09T16:59:49Z","Here's the absolutely insane OAN report that Trump is referencing: ""The latest tensions in the Buffalo police department could be the result of a false flag provocation by far left group antifa"" pic.… [+5872 chars]","the-washington-post","The Washington Post"
"Glenn Kessler","Trump tweets outrageous conspiracy theory about injured Buffalo man","Once again the president makes us regret we can award no more than Four Pinocchios","https://www.washingtonpost.com/politics/2020/06/09/trump-tweets-outrageous-conspiracy-theory-about-injured-buffalo-man/","https://www.washingtonpost.com/wp-apps/imrs.php?src=https://d1i4t8bqe7zgj6.cloudfront.net/06-05-2020/t_958ede2a007b4678a6e3135c961b1113_name_Screen_Shot_2020_06_04_at_10_24_18_PM.png&w=1440","2020-06-09T16:58:13Z","The president loves conspiracy theories. He also loves to watch television. This tweet shows its a dangerous combination, resulting a tweet that no Pinocchio scale can do justice.
Lets unpack this.… [+4974 chars]","the-washington-post","The Washington Post"
"John Wagner","Trump draws rebukes for suggesting 75-year-old protester pushed to the ground in Buffalo was part of a ‘set up’","In a morning tweet, the president floated a unfounded theory about a man who video captured being shoved by police and lying on the ground bleeding.","https://www.washingtonpost.com/politics/trump-draws-rebukes-for-suggesting-75-year-old-protester-pushed-to-the-ground-in-buffalo-was-part-of-a-set-up/2020/06/09/968ed40e-aa66-11ea-9063-e69bd6520940_story.html","https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/GICCESFKOMI6VJB7NN4KNYFWNE.jpg&w=1440","2020-06-09T16:55:25Z","Twitter, which has recently taken a more aggressive stance in policing the truth of Trumps tweets, said this one had not violated its policies because it was speculative.
Two Buffalo police officers… [+4913 chars]","the-washington-post","The Washington Post"
"Associated Press","Russian court delays trial of professor charged with murder","A court in St. Petersburg has ruled to delay the trial of a prominent history professor charged with murdering and dismembering a female student","https://www.washingtonpost.com/world/europe/russian-court-delays-trial-of-professor-charged-with-murder/2020/06/09/91d73464-aa71-11ea-a43b-be9f6494a87d_story.html","https://www.washingtonpost.com/wp-apps/imrs.php?src=&w=1440","2020-06-09T16:52:15Z","Investigators allege that 63-year-old Oleg Sokolov, who taught at St. Petersburg State University, shot and killed 24-year-old Anastasia Yeshchenko at his apartment in November and then dismembered h… [+836 chars]","the-washington-post","The Washington Post"
"Valerie Strauss","Resources to teach the history of policing in America that you won’t find in textbooks","From the Zinn Project.","https://www.washingtonpost.com/education/2020/06/09/resources-teach-history-policing-america-that-you-wont-find-textbooks/","https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/4QKROEFKK4I6VJB3X2PWJFFIPU.jpg&w=1440","2020-06-09T16:38:37Z","Eight-one percent said police need to reform to ensure equal treatment for whites and blacks, the poll said. Other findings include: 87 percent of Democrats said they support the protests, as do 76 p… [+7025 chars]","the-washington-post","The Washington Post"
"Amber Phillips","The partisan divide that threatens progress on racial justice","New polls show that while a majority of Americans are more focused on racism than in years past, Democrats are more likely than Republicans to prioritize it.","https://www.washingtonpost.com/politics/2020/06/09/partisan-divide-that-threatens-progress-racial-justice/","https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/HAW5CNP76FHTVCKLFFO3GRUBPE&w=1440","2020-06-09T16:38:15Z","A new Washington Post-Schar School poll finds Democrats and Republicans split over whether the protests have been mostly peaceful or mostly violent. Fifty-six percent of Democrats say the protests ha… [+6150 chars]","the-washington-post","The Washington Post"
"Felicia Sonmez","Sen. Bernie Sanders backs Rep. Eliot Engel’s primary challenger Jamaal Bowman","In a statement, the Vermont independent said Bowman is “is someone we can trust to be a powerful advocate for a progressive agenda in Congress.”","https://www.washingtonpost.com/politics/sen-bernie-sanders-backs-rep-eliot-engels-primary-challenger-jamaal-bowman/2020/06/09/32a24f4e-aa6a-11ea-9063-e69bd6520940_story.html","https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/GFM3PBTCJAI6VCUOLRJTNMZHMA.jpg&w=1440","2020-06-09T16:35:18Z","Jamaal understands that low-income families are locked out of opportunity and a decent life due to a system that is rigged to benefit the wealthy, Sanders said in a statement. In Congress he will lea… [+2110 chars]","the-washington-post","The Washington Post"
"Matthew Cappucci","Cristobal’s remnants bring heavy rain, tornadoes to Central U.S.","The tropical storm already dropped up to 17 inches of rain after making landfall on the Gulf Coast, and it may soon get another lease on life.","https://www.washingtonpost.com/weather/2020/06/09/cristobals-remnants-bring-heavy-rain-tornadoes-central-us/","https://www.washingtonpost.com/resizer/2R9k0xAD3ugiYNO9IfN7eKMQ6nQ=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/SRRX5MKJPVAITDIDYQAAFXTANU.gif","2020-06-09T15:54:25Z","After plowing ashore with strong winds and a damaging storm surge exceeding six feet on Sunday, tropical depression Cristobal just wont quit. Continued heavy rains and a few tornadoes are likely from… [+5335 chars]","the-washington-post","The Washington Post"
"William Wan","Are asymptomatic people spreading the coronavirus? A WHO official’s words sparks confusion, debate","The World Health Organization moved Tuesday to clarify its position on whether people without symptoms are widely spreading the new coronavirus, saying much remains unknown about asymptomatic transmission.","https://www.washingtonpost.com/health/2020/06/09/asymptomatic-coronavirus-spread-who/","https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/ULMQ3TVKHEI6VJB3X2PWJFFIPU.jpg&w=1440","2020-06-09T15:53:13Z","Less than 24 hours later, WHO convened a special news conference to walk back its comments, stressing that much remains unknown. But the comment from Monday had already spread widely and been seized … [+2424 chars]","the-washington-post","The Washington Post"
"Scott Allen","GW’s Jamion Christian and GMU’s Dave Paulsen commit to action after speaking out on racism","Both Atlantic 10 men’s basketball coaches will instill in their players the importance of voting this November.","https://www.washingtonpost.com/sports/2020/06/09/gws-jamion-christian-gmus-dave-paulsen-commit-action-after-speaking-out-racism/","https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/OJH7GHCQIII6VFT34B2NGAWH2Q.jpg&w=1440","2020-06-09T15:50:50Z","I told them, Dont underestimate the power of the collective group, Paulsen recalled in a phone interview. I said, Are you all willing to register to vote? They all were, and I said, Well, lets do tha… [+6457 chars]","the-washington-post","The Washington Post"
"James Hohmann","The Daily 202: ‘Demilitarizing’ the police could be a more fruitful rallying cry for reformers than ‘defunding’","Trump reversed Obama’s post-Ferguson executive order. Democrats – plus Charles Koch and Rand Paul – are trying to restore the limitations on the Pentagon’s 1033 program.","https://www.washingtonpost.com/politics/the-daily-202-demilitarizing-the-police-could-be-a-more-fruitful-rallying-cry-for-reformers-than-defunding/2020/06/09/a1fbd106-6164-421e-9973-290076fbc260_story.html?utm_source=rss&utm_medium=referral&utm_campaign=wp_politics",NA,"2020-06-09T15:48:26Z",NA,"the-washington-post","The Washington Post"
"Michael Birnbaum","Black Lives Matter protesters in Belgium want statues of colonialist King Lopold II to come down","Protests inspired by the death of George Floyd have forced Belgium to confront its own history.","https://www.washingtonpost.com/world/europe/black-lives-matter-protests-king-leopold-statues/2020/06/09/042039f6-a9c5-11ea-9063-e69bd6520940_story.html","https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/6S3EU3VKLII6VFGS266EHMTL7E.jpg&w=1440","2020-06-09T15:47:18Z","Léopolds name and image are omnipresent in the Belgian capital, from the proud statues and busts that stand in many public places, to the carefully manicured Léopold Park, to his double-L monogram ca… [+6490 chars]","the-washington-post","The Washington Post"
"Kevin Ambrose","The Washington Monument is struck by lightning up to two times every year on average","Anecdotal and scientific analyses suggest the strikes are infrequent but not uncommon.","https://www.washingtonpost.com/weather/2020/06/09/lightning-strikes-washington-monument/","https://www.washingtonpost.com/resizer/11Z9EFrBz6yL1v1S1C3AAef3A38=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/ASVYZRB2G5FGBKQBARR6GQQV4Y.jpg","2020-06-09T15:47:12Z","The Washington Monument is struck by lightning most years, and sometimes multiple times, but to witness and photograph a direct strike is rare. I can speak from experience on the photography part.
C… [+3384 chars]","the-washington-post","The Washington Post"
"Associated Press","Greece, Italy sign deal on demarcating maritime boundaries","Greece and Italy have signed an agreement demarcating their maritime boundaries, amid tension in the Mediterranean region over rights to natural resources","https://www.washingtonpost.com/world/national-security/greece-italy-sign-deal-on-demarcating-maritime-boundaries/2020/06/09/7552193c-aa65-11ea-a43b-be9f6494a87d_story.html","https://www.washingtonpost.com/wp-apps/imrs.php?src=&w=1440","2020-06-09T15:25:33Z","Today is a good day for Greece, Italy, Europe and the entire Mediterranean, Mitsotakis said, adding that the deal meets international law and the United Nations Convention on the Law of the Sea.
It … [+1410 chars]","the-washington-post","The Washington Post"
"Craig Pittman","Capturing the green energy of the deep blue sea","","https://www.washingtonpost.com/climate-solutions/2020/06/09/capturing-green-energy-deep-blue-sea/","https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/QBUORMVHNII6VCMOWINZVA7XSI.jpg&w=1440","2020-06-09T15:18:03Z","A successful test, Alshemaimry said, would lead to a project that would cost an estimated $16 billion. The goal: in five years, producing 5 gigawatts of electricity from turbines spun by the Gulf Str… [+5912 chars]","the-washington-post","The Washington Post"
"Hippolyte Marboua and Mike Corder | AP","Sudan militia leader in custody on Darfur war crimes charges","Authorities say Sudanese militia leader Ali Kushayb has been arrested on war crimes charges related to the conflict in Darfur","https://www.washingtonpost.com/world/africa/sudan-militia-leader-in-custody-on-darfur-war-crimes-charges/2020/06/09/7771fe5a-aa63-11ea-a43b-be9f6494a87d_story.html","https://www.washingtonpost.com/wp-apps/imrs.php?src=&w=1440","2020-06-09T15:11:17Z","In the Darfur conflict, rebels from the territorys ethnic central and sub-Saharan African community launched an insurgency in 2003, complaining of oppression by the Arab-dominated government in Khart… [+2258 chars]","the-washington-post","The Washington Post"
"Max Bearak","Pierre Nkurunziza, president of Burundi, dies of a heart attack, government says","After 15 years in power, he had recently agreed to step down.","https://www.washingtonpost.com/world/africa/pierre-nkurunziza-burundi-president-dies/2020/06/09/8cb62d9a-aa5e-11ea-a43b-be9f6494a87d_story.html","https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/F4G3ZKFKMMI6VJB3X2PWJFFIPU.jpg&w=1440","2020-06-09T15:07:43Z","Burundi, a country of 11 million people wedged between Congo, Rwanda, Tanzania and Lake Tanganyika, Africas deepest lake, suffered through a 12-year civil war that mirrored some of the dynamics of th… [+944 chars]","the-washington-post","The Washington Post"
"Eloge Willy Kaneza | AP","Burundi says president Nkurunziza has died of heart attack","Burundi's government says President Pierre Nkurunziza has died of a heart attack at age 56","https://www.washingtonpost.com/world/africa/burundi-says-president-nkurunziza-has-died-of-heart-attack/2020/06/09/14609fb2-aa61-11ea-a43b-be9f6494a87d_story.html","https://www.washingtonpost.com/wp-apps/imrs.php?src=&w=1440","2020-06-09T14:54:13Z","Burundis government has declared a week of mourning.
Nkurunzizas death comes weeks before president-elect ruling party candidate Evariste Ndayishimiye was expected to be sworn in after winning the M… [+2128 chars]","the-washington-post","The Washington Post"
"Associated Press","Burundi's government says President Pierre Nkurunziza has died of a heart attack at age 56.","Burundi's government says President Pierre Nkurunziza has died of a heart attack at age 56.","https://www.washingtonpost.com/world/africa/burundis-government-says-president-pierre-nkurunziza-has-died-of-a-heart-attack-at-age-56/2020/06/09/40df42ec-aa60-11ea-a43b-be9f6494a87d_story.html","https://www.washingtonpost.com/wp-apps/imrs.php?src=&w=1440","2020-06-09T14:48:17Z","NAIROBI, Kenya Burundis government says President Pierre Nkurunziza has died of a heart attack at age 56.
Copyright 2020 The Associated Press. All rights reserved. This material may not be published… [+58 chars]","the-washington-post","The Washington Post"
"Associated Press","Greece launches benchmark 10-year bond issue","Greece has launched its third bond issue of the year, seeking to wrap up most of its annual borrowing needs by the end of the first half","https://www.washingtonpost.com/world/europe/greece-launches-benchmark-10-year-bond-issue/2020/06/09/f5b7381a-aa5f-11ea-a43b-be9f6494a87d_story.html","https://www.washingtonpost.com/wp-apps/imrs.php?src=&w=1440","2020-06-09T14:46:11Z","Greece exited its eight-year international bailouts nearly two years ago. It had to resort to rescue loans issued on condition of painful spending cuts, tax hikes and income reductions in May 2010 af… [+1158 chars]","the-washington-post","The Washington Post"
